ID,Treatment,Bio_Rep,Plant,Concentration,Time_Inoc,Time_Measurement,Time_Inoc2,Time_Measurement2,DAI,Date,Root_Length,Comment,No.growth
3OMG_R1_7_15mM_D03_D09,3OMG,R1,7,15mM,D03,D09,3,9,6,28.09.25,23.304,,
3OMG_R1_8_15mM_D03_D09,3OMG,R1,8,15mM,D03,D09,3,9,6,28.09.25,1.018,,No growth
3OMG_R1_9_15mM_D03_D09,3OMG,R1,9,15mM,D03,D09,3,9,6,28.09.25,22.336,,
3OMG_R1_10_15mM_D03_D09,3OMG,R1,10,15mM,D03,D09,3,9,6,28.09.25,20.537,,
3OMG_R1_11_15mM_D03_D09,3OMG,R1,11,15mM,D03,D09,3,9,6,28.09.25,25.123,,
3OMG_R1_12_15mM_D03_D09,3OMG,R1,12,15mM,D03,D09,3,9,6,28.09.25,22.856,,
Water_R1_1_15mM_D03_D09,Water,R1,1,15mM,D03,D09,3,9,6,28.09.25,26.673,,
Water_R1_2_15mM_D03_D09,Water,R1,2,15mM,D03,D09,3,9,6,28.09.25,26.233,,
Water_R1_3_15mM_D03_D09,Water,R1,3,15mM,D03,D09,3,9,6,28.09.25,26.37,,
Water_R1_4_15mM_D03_D09,Water,R1,4,15mM,D03,D09,3,9,6,28.09.25,29.342,,
Water_R1_5_15mM_D03_D09,Water,R1,5,15mM,D03,D09,3,9,6,28.09.25,26.773,,
Water_R1_6_15mM_D03_D09,Water,R1,6,15mM,D03,D09,3,9,6,28.09.25,1.061,,No growth
Water_R1_7_15mM_D03_D09,Water,R1,7,15mM,D03,D09,3,9,6,28.09.25,16.783,,
Water_R1_8_15mM_D03_D09,Water,R1,8,15mM,D03,D09,3,9,6,28.09.25,24.627,,
Water_R1_9_15mM_D03_D09,Water,R1,9,15mM,D03,D09,3,9,6,28.09.25,27.299,,
Water_R1_10_15mM_D03_D09,Water,R1,10,15mM,D03,D09,3,9,6,28.09.25,23.907,,
Water_R1_11_15mM_D03_D09,Water,R1,11,15mM,D03,D09,3,9,6,28.09.25,23.86,,
Water_R1_12_15mM_D03_D09,Water,R1,12,15mM,D03,D09,3,9,6,28.09.25,28.431,,
3OMG_R1_1_15mM_D07_D09,3OMG,R1,1,15mM,D07,D09,7,9,2,28.09.25,9.03,,
3OMG_R1_2_15mM_D07_D09,3OMG,R1,2,15mM,D07,D09,7,9,2,28.09.25,9.376,,
3OMG_R1_3_15mM_D07_D09,3OMG,R1,3,15mM,D07,D09,7,9,2,28.09.25,7.449,,
3OMG_R1_4_15mM_D07_D09,3OMG,R1,4,15mM,D07,D09,7,9,2,28.09.25,6.858,,
3OMG_R1_5_15mM_D07_D09,3OMG,R1,5,15mM,D07,D09,7,9,2,28.09.25,9.206,,
3OMG_R1_6_15mM_D07_D09,3OMG,R1,6,15mM,D07,D09,7,9,2,28.09.25,7.902,,
3OMG_R1_7_15mM_D07_D09,3OMG,R1,7,15mM,D07,D09,7,9,2,28.09.25,7.97,,
3OMG_R1_8_15mM_D07_D09,3OMG,R1,8,15mM,D07,D09,7,9,2,28.09.25,8.417,,
3OMG_R1_9_15mM_D07_D09,3OMG,R1,9,15mM,D07,D09,7,9,2,28.09.25,6.888,,
3OMG_R1_10_15mM_D07_D09,3OMG,R1,10,15mM,D07,D09,7,9,2,28.09.25,7.841,,
3OMG_R1_11_15mM_D07_D09,3OMG,R1,11,15mM,D07,D09,7,9,2,28.09.25,7.319,,
3OMG_R1_12_15mM_D07_D09,3OMG,R1,12,15mM,D07,D09,7,9,2,28.09.25,7.793,,
Water_R1_1_15mM_D07_D09,Water,R1,1,15mM,D07,D09,7,9,2,28.09.25,7.874,,
Water_R1_2_15mM_D07_D09,Water,R1,2,15mM,D07,D09,7,9,2,28.09.25,9.809,,
Water_R1_3_15mM_D07_D09,Water,R1,3,15mM,D07,D09,7,9,2,28.09.25,6.394,,
Water_R1_4_15mM_D07_D09,Water,R1,4,15mM,D07,D09,7,9,2,28.09.25,9.78,,
Water_R1_5_15mM_D07_D09,Water,R1,5,15mM,D07,D09,7,9,2,28.09.25,6.969,,
Water_R1_6_15mM_D07_D09,Water,R1,6,15mM,D07,D09,7,9,2,28.09.25,6.706,,
Water_R1_7_15mM_D07_D09,Water,R1,7,15mM,D07,D09,7,9,2,28.09.25,8.293,,
Water_R1_8_15mM_D07_D09,Water,R1,8,15mM,D07,D09,7,9,2,28.09.25,7.786,,
Water_R1_9_15mM_D07_D09,Water,R1,9,15mM,D07,D09,7,9,2,28.09.25,7.193,,
Water_R1_10_15mM_D07_D09,Water,R1,10,15mM,D07,D09,7,9,2,28.09.25,8.569,,
Water_R1_11_15mM_D07_D09,Water,R1,11,15mM,D07,D09,7,9,2,28.09.25,9.052,,
Water_R1_12_15mM_D07_D09,Water,R1,12,15mM,D07,D09,7,9,2,28.09.25,8.921,,
3OMG_R1_1_15mM_D0_D10,3OMG,R0,1,15mM,D0,D10,0,10,10,29.09.25,29.142,,
3OMG_R1_2_15mM_D0_D10,3OMG,R0,2,15mM,D0,D10,0,10,10,29.09.25,28.68,,
3OMG_R1_3_15mM_D0_D10,3OMG,R0,3,15mM,D0,D10,0,10,10,29.09.25,31.015,,
3OMG_R1_4_15mM_D0_D10,3OMG,R0,4,15mM,D0,D10,0,10,10,29.09.25,30.074,,
3OMG_R1_5_15mM_D0_D10,3OMG,R0,5,15mM,D0,D10,0,10,10,29.09.25,25.994,,
3OMG_R1_6_15mM_D0_D10,3OMG,R0,6,15mM,D0,D10,0,10,10,29.09.25,27.409,,
3OMG_R1_7_15mM_D0_D10,3OMG,R0,7,15mM,D0,D10,0,10,10,29.09.25,26.055,,
3OMG_R1_8_15mM_D0_D10,3OMG,R0,8,15mM,D0,D10,0,10,10,29.09.25,30.781,,
3OMG_R1_9_15mM_D0_D10,3OMG,R0,9,15mM,D0,D10,0,10,10,29.09.25,28.105,,
3OMG_R1_10_15mM_D0_D10,3OMG,R0,10,15mM,D0,D10,0,10,10,29.09.25,31.595,,
3OMG_R1_11_15mM_D0_D10,3OMG,R0,11,15mM,D0,D10,0,10,10,29.09.25,32.62,,
3OMG_R1_12_15mM_D0_D10,3OMG,R0,12,15mM,D0,D10,0,10,10,29.09.25,30.964,,
Water_R1_1_15mM_D0_D10,Water,R0,1,15mM,D0,D10,0,10,10,29.09.25,30.803,,
Water_R1_2_15mM_D0_D10,Water,R0,2,15mM,D0,D10,0,10,10,29.09.25,32.542,,
Water_R1_3_15mM_D0_D10,Water,R0,3,15mM,D0,D10,0,10,10,29.09.25,32.52,,
Water_R1_4_15mM_D0_D10,Water,R0,4,15mM,D0,D10,0,10,10,29.09.25,31.505,,
Water_R1_5_15mM_D0_D10,Water,R0,5,15mM,D0,D10,0,10,10,29.09.25,32.934,,
Water_R1_6_15mM_D0_D10,Water,R0,6,15mM,D0,D10,0,10,10,29.09.25,36.214,,
Water_R1_7_15mM_D0_D10,Water,R0,7,15mM,D0,D10,0,10,10,29.09.25,19.076,,
Water_R1_8_15mM_D0_D10,Water,R0,8,15mM,D0,D10,0,10,10,29.09.25,34.488,,
Water_R1_9_15mM_D0_D10,Water,R0,9,15mM,D0,D10,0,10,10,29.09.25,37.856,,
Water_R1_10_15mM_D0_D10,Water,R0,10,15mM,D0,D10,0,10,10,29.09.25,39.375,,
Water_R1_11_15mM_D0_D10,Water,R0,11,15mM,D0,D10,0,10,10,29.09.25,40.082,,
Water_R1_12_15mM_D0_D10,Water,R0,12,15mM,D0,D10,0,10,10,29.09.25,37.562,,
3OMG_R1_1_15mM_D03_D10,3OMG,R1,1,15mM,D03,D10,3,10,7,29.09.25,30.109,,
3OMG_R1_2_15mM_D03_D10,3OMG,R1,2,15mM,D03,D10,3,10,7,29.09.25,29.204,,
3OMG_R1_3_15mM_D03_D10,3OMG,R1,3,15mM,D03,D10,3,10,7,29.09.25,30.158,,
3OMG_R1_4_15mM_D03_D10,3OMG,R1,4,15mM,D03,D10,3,10,7,29.09.25,32.781,,
3OMG_R1_5_15mM_D03_D10,3OMG,R1,5,15mM,D03,D10,3,10,7,29.09.25,33.586,,
3OMG_R1_6_15mM_D03_D10,3OMG,R1,6,15mM,D03,D10,3,10,7,29.09.25,31.512,,
3OMG_R1_7_15mM_D03_D10,3OMG,R1,7,15mM,D03,D10,3,10,7,29.09.25,33.176,,
3OMG_R1_8_15mM_D03_D10,3OMG,R1,8,15mM,D03,D10,3,10,7,29.09.25,1.331,,No growth
3OMG_R1_9_15mM_D03_D10,3OMG,R1,9,15mM,D03,D10,3,10,7,29.09.25,30.933,,
3OMG_R1_10_15mM_D03_D10,3OMG,R1,10,15mM,D03,D10,3,10,7,29.09.25,26.398,,
3OMG_R1_11_15mM_D03_D10,3OMG,R1,11,15mM,D03,D10,3,10,7,29.09.25,34.225,,
3OMG_R1_12_15mM_D03_D10,3OMG,R1,12,15mM,D03,D10,3,10,7,29.09.25,29.993,,
Water_R1_1_15mM_D03_D10,Water,R1,1,15mM,D03,D10,3,10,7,29.09.25,36.073,,
Water_R1_2_15mM_D03_D10,Water,R1,2,15mM,D03,D10,3,10,7,29.09.25,34.713,,
Water_R1_3_15mM_D03_D10,Water,R1,3,15mM,D03,D10,3,10,7,29.09.25,35,,
Water_R1_4_15mM_D03_D10,Water,R1,4,15mM,D03,D10,3,10,7,29.09.25,38.382,,
Water_R1_5_15mM_D03_D10,Water,R1,5,15mM,D03,D10,3,10,7,29.09.25,36.079,,
Water_R1_6_15mM_D03_D10,Water,R1,6,15mM,D03,D10,3,10,7,29.09.25,1.011,,No growth
Water_R1_7_15mM_D03_D10,Water,R1,7,15mM,D03,D10,3,10,7,29.09.25,22.464,,
Water_R1_8_15mM_D03_D10,Water,R1,8,15mM,D03,D10,3,10,7,29.09.25,34.644,,
Water_R1_9_15mM_D03_D10,Water,R1,9,15mM,D03,D10,3,10,7,29.09.25,34.457,,
Water_R1_10_15mM_D03_D10,Water,R1,10,15mM,D03,D10,3,10,7,29.09.25,31.569,,
Water_R1_11_15mM_D03_D10,Water,R1,11,15mM,D03,D10,3,10,7,29.09.25,32.319,,
Water_R1_12_15mM_D03_D10,Water,R1,12,15mM,D03,D10,3,10,7,29.09.25,39.005,,
3OMG_R1_1_15mM_D07_D10,3OMG,R1,1,15mM,D07,D10,7,10,3,29.09.25,17.081,,
3OMG_R1_2_15mM_D07_D10,3OMG,R1,2,15mM,D07,D10,7,10,3,29.09.25,16.769,,
3OMG_R1_3_15mM_D07_D10,3OMG,R1,3,15mM,D07,D10,7,10,3,29.09.25,14.707,,
3OMG_R1_4_15mM_D07_D10,3OMG,R1,4,15mM,D07,D10,7,10,3,29.09.25,14.188,,
3OMG_R1_5_15mM_D07_D10,3OMG,R1,5,15mM,D07,D10,7,10,3,29.09.25,17.048,,
3OMG_R1_6_15mM_D07_D10,3OMG,R1,6,15mM,D07,D10,7,10,3,29.09.25,15.078,,
3OMG_R1_7_15mM_D07_D10,3OMG,R1,7,15mM,D07,D10,7,10,3,29.09.25,16.16,,
3OMG_R1_8_15mM_D07_D10,3OMG,R1,8,15mM,D07,D10,7,10,3,29.09.25,16.221,,
3OMG_R1_9_15mM_D07_D10,3OMG,R1,9,15mM,D07,D10,7,10,3,29.09.25,16.15,,
3OMG_R1_10_15mM_D07_D10,3OMG,R1,10,15mM,D07,D10,7,10,3,29.09.25,15.645,,
3OMG_R1_11_15mM_D07_D10,3OMG,R1,11,15mM,D07,D10,7,10,3,29.09.25,14.645,,
3OMG_R1_12_15mM_D07_D10,3OMG,R1,12,15mM,D07,D10,7,10,3,29.09.25,13.233,,
Water_R1_1_15mM_D07_D10,Water,R1,1,15mM,D07,D10,7,10,3,29.09.25,15.72,,
Water_R1_2_15mM_D07_D10,Water,R1,2,15mM,D07,D10,7,10,3,29.09.25,17.472,,
Water_R1_3_15mM_D07_D10,Water,R1,3,15mM,D07,D10,7,10,3,29.09.25,15.051,,
Water_R1_4_15mM_D07_D10,Water,R1,4,15mM,D07,D10,7,10,3,29.09.25,18.795,,
Water_R1_5_15mM_D07_D10,Water,R1,5,15mM,D07,D10,7,10,3,29.09.25,14.099,,
Water_R1_6_15mM_D07_D10,Water,R1,6,15mM,D07,D10,7,10,3,29.09.25,14.347,,
Water_R1_7_15mM_D07_D10,Water,R1,7,15mM,D07,D10,7,10,3,29.09.25,18.025,,
Water_R1_8_15mM_D07_D10,Water,R1,8,15mM,D07,D10,7,10,3,29.09.25,15.65,,
Water_R1_9_15mM_D07_D10,Water,R1,9,15mM,D07,D10,7,10,3,29.09.25,16.564,,
Water_R1_10_15mM_D07_D10,Water,R1,10,15mM,D07,D10,7,10,3,29.09.25,17.961,,
Water_R1_11_15mM_D07_D10,Water,R1,11,15mM,D07,D10,7,10,3,29.09.25,17.176,,
Water_R1_12_15mM_D07_D10,Water,R1,12,15mM,D07,D10,7,10,3,29.09.25,19.21,,
3OMG_R1_1_15mM_D0_D11,3OMG,R0,1,15mM,D0,D11,0,11,11,30.09.25,31.353,,
3OMG_R1_2_15mM_D0_D11,3OMG,R0,2,15mM,D0,D11,0,11,11,30.09.25,33.136,,
3OMG_R1_3_15mM_D0_D11,3OMG,R0,3,15mM,D0,D11,0,11,11,30.09.25,35.661,,
3OMG_R1_4_15mM_D0_D11,3OMG,R0,4,15mM,D0,D11,0,11,11,30.09.25,35.488,,
3OMG_R1_5_15mM_D0_D11,3OMG,R0,5,15mM,D0,D11,0,11,11,30.09.25,31.511,,
3OMG_R1_6_15mM_D0_D11,3OMG,R0,6,15mM,D0,D11,0,11,11,30.09.25,31.326,,
3OMG_R1_7_15mM_D0_D11,3OMG,R0,7,15mM,D0,D11,0,11,11,30.09.25,30.774,,
3OMG_R1_8_15mM_D0_D11,3OMG,R0,8,15mM,D0,D11,0,11,11,30.09.25,36.101,,
3OMG_R1_9_15mM_D0_D11,3OMG,R0,9,15mM,D0,D11,0,11,11,30.09.25,33.638,,
3OMG_R1_10_15mM_D0_D11,3OMG,R0,10,15mM,D0,D11,0,11,11,30.09.25,36.253,,
3OMG_R1_11_15mM_D0_D11,3OMG,R0,11,15mM,D0,D11,0,11,11,30.09.25,35.762,,
3OMG_R1_12_15mM_D0_D11,3OMG,R0,12,15mM,D0,D11,0,11,11,30.09.25,34.785,,
Water_R1_1_15mM_D0_D11,Water,R0,1,15mM,D0,D11,0,11,11,30.09.25,35.996,,
Water_R1_2_15mM_D0_D11,Water,R0,2,15mM,D0,D11,0,11,11,30.09.25,37.982,,
Water_R1_3_15mM_D0_D11,Water,R0,3,15mM,D0,D11,0,11,11,30.09.25,37.789,,
Water_R1_4_15mM_D0_D11,Water,R0,4,15mM,D0,D11,0,11,11,30.09.25,37.007,,
Water_R1_5_15mM_D0_D11,Water,R0,5,15mM,D0,D11,0,11,11,30.09.25,37.821,,
Water_R1_6_15mM_D0_D11,Water,R0,6,15mM,D0,D11,0,11,11,30.09.25,40.939,,
Water_R1_7_15mM_D0_D11,Water,R0,7,15mM,D0,D11,0,11,11,30.09.25,25.679,,
Water_R1_8_15mM_D0_D11,Water,R0,8,15mM,D0,D11,0,11,11,30.09.25,39.16,,
Water_R1_9_15mM_D0_D11,Water,R0,9,15mM,D0,D11,0,11,11,30.09.25,42.212,,
Water_R1_10_15mM_D0_D11,Water,R0,10,15mM,D0,D11,0,11,11,30.09.25,46.068,,
Water_R1_11_15mM_D0_D11,Water,R0,11,15mM,D0,D11,0,11,11,30.09.25,44.632,,
Water_R1_12_15mM_D0_D11,Water,R0,12,15mM,D0,D11,0,11,11,30.09.25,42.381,,
3OMG_R1_1_15mM_D03_D11,3OMG,R1,1,15mM,D03,D11,3,11,8,30.09.25,35.895,,
3OMG_R1_2_15mM_D03_D11,3OMG,R1,2,15mM,D03,D11,3,11,8,30.09.25,34.919,,
3OMG_R1_3_15mM_D03_D11,3OMG,R1,3,15mM,D03,D11,3,11,8,30.09.25,36.594,,
3OMG_R1_4_15mM_D03_D11,3OMG,R1,4,15mM,D03,D11,3,11,8,30.09.25,38.9,,
3OMG_R1_5_15mM_D03_D11,3OMG,R1,5,15mM,D03,D11,3,11,8,30.09.25,40.237,,
3OMG_R1_6_15mM_D03_D11,3OMG,R1,6,15mM,D03,D11,3,11,8,30.09.25,38.262,,
3OMG_R1_7_15mM_D03_D11,3OMG,R1,7,15mM,D03,D11,3,11,8,30.09.25,37.842,,
3OMG_R1_8_15mM_D03_D11,3OMG,R1,8,15mM,D03,D11,3,11,8,30.09.25,1.462,,No growth
3OMG_R1_9_15mM_D03_D11,3OMG,R1,9,15mM,D03,D11,3,11,8,30.09.25,35.439,,
3OMG_R1_10_15mM_D03_D11,3OMG,R1,10,15mM,D03,D11,3,11,8,30.09.25,33.569,,
3OMG_R1_11_15mM_D03_D11,3OMG,R1,11,15mM,D03,D11,3,11,8,30.09.25,38.506,,
3OMG_R1_12_15mM_D03_D11,3OMG,R1,12,15mM,D03,D11,3,11,8,30.09.25,35.393,,
Water_R1_1_15mM_D03_D11,Water,R1,1,15mM,D03,D11,3,11,8,30.09.25,41.883,,
Water_R1_2_15mM_D03_D11,Water,R1,2,15mM,D03,D11,3,11,8,30.09.25,40.646,,
Water_R1_3_15mM_D03_D11,Water,R1,3,15mM,D03,D11,3,11,8,30.09.25,41.407,,
Water_R1_4_15mM_D03_D11,Water,R1,4,15mM,D03,D11,3,11,8,30.09.25,44.901,,
Water_R1_5_15mM_D03_D11,Water,R1,5,15mM,D03,D11,3,11,8,30.09.25,42.77,,
Water_R1_6_15mM_D03_D11,Water,R1,6,15mM,D03,D11,3,11,8,30.09.25,1.337,,No growth
Water_R1_7_15mM_D03_D11,Water,R1,7,15mM,D03,D11,3,11,8,30.09.25,27.189,,
Water_R1_8_15mM_D03_D11,Water,R1,8,15mM,D03,D11,3,11,8,30.09.25,43.429,,
Water_R1_9_15mM_D03_D11,Water,R1,9,15mM,D03,D11,3,11,8,30.09.25,42.36,,
Water_R1_10_15mM_D03_D11,Water,R1,10,15mM,D03,D11,3,11,8,30.09.25,37.508,,
Water_R1_11_15mM_D03_D11,Water,R1,11,15mM,D03,D11,3,11,8,30.09.25,37.41,,
Water_R1_12_15mM_D03_D11,Water,R1,12,15mM,D03,D11,3,11,8,30.09.25,42.27,,
3OMG_R1_1_15mM_D07_D11,3OMG,R1,1,15mM,D07,D11,7,11,4,30.09.25,23.891,,
3OMG_R1_2_15mM_D07_D11,3OMG,R1,2,15mM,D07,D11,7,11,4,30.09.25,23.468,,
3OMG_R1_3_15mM_D07_D11,3OMG,R1,3,15mM,D07,D11,7,11,4,30.09.25,22.321,,
3OMG_R1_4_15mM_D07_D11,3OMG,R1,4,15mM,D07,D11,7,11,4,30.09.25,19.743,,
3OMG_R1_5_15mM_D07_D11,3OMG,R1,5,15mM,D07,D11,7,11,4,30.09.25,22.506,,
3OMG_R1_6_15mM_D07_D11,3OMG,R1,6,15mM,D07,D11,7,11,4,30.09.25,21.788,,
3OMG_R1_7_15mM_D07_D11,3OMG,R1,7,15mM,D07,D11,7,11,4,30.09.25,23.419,,
3OMG_R1_8_15mM_D07_D11,3OMG,R1,8,15mM,D07,D11,7,11,4,30.09.25,22.827,,
3OMG_R1_9_15mM_D07_D11,3OMG,R1,9,15mM,D07,D11,7,11,4,30.09.25,21.203,,
3OMG_R1_10_15mM_D07_D11,3OMG,R1,10,15mM,D07,D11,7,11,4,30.09.25,21.181,,
3OMG_R1_11_15mM_D07_D11,3OMG,R1,11,15mM,D07,D11,7,11,4,30.09.25,21.944,,
3OMG_R1_12_15mM_D07_D11,3OMG,R1,12,15mM,D07,D11,7,11,4,30.09.25,19.042,,
Water_R1_1_15mM_D07_D11,Water,R1,1,15mM,D07,D11,7,11,4,30.09.25,23.04,,
Water_R1_2_15mM_D07_D11,Water,R1,2,15mM,D07,D11,7,11,4,30.09.25,23.31,,
Water_R1_3_15mM_D07_D11,Water,R1,3,15mM,D07,D11,7,11,4,30.09.25,19.628,,
Water_R1_4_15mM_D07_D11,Water,R1,4,15mM,D07,D11,7,11,4,30.09.25,25.326,,
Water_R1_5_15mM_D07_D11,Water,R1,5,15mM,D07,D11,7,11,4,30.09.25,20.781,,
Water_R1_6_15mM_D07_D11,Water,R1,6,15mM,D07,D11,7,11,4,30.09.25,19.354,,
Water_R1_7_15mM_D07_D11,Water,R1,7,15mM,D07,D11,7,11,4,30.09.25,23.123,,
Water_R1_8_15mM_D07_D11,Water,R1,8,15mM,D07,D11,7,11,4,30.09.25,21.456,,
Water_R1_9_15mM_D07_D11,Water,R1,9,15mM,D07,D11,7,11,4,30.09.25,23.022,,
Water_R1_10_15mM_D07_D11,Water,R1,10,15mM,D07,D11,7,11,4,30.09.25,26.414,,
Water_R1_11_15mM_D07_D11,Water,R1,11,15mM,D07,D11,7,11,4,30.09.25,23.398,,
Water_R1_12_15mM_D07_D11,Water,R1,12,15mM,D07,D11,7,11,4,30.09.25,25.295,,
3OMG_R1_1_15mM_D10_D11,3OMG,R1,1,15mM,D10,D11,10,11,1,30.09.25,5.912,,
3OMG_R1_2_15mM_D10_D11,3OMG,R1,2,15mM,D10,D11,10,11,1,30.09.25,4.311,,
3OMG_R1_3_15mM_D10_D11,3OMG,R1,3,15mM,D10,D11,10,11,1,30.09.25,5.221,,
3OMG_R1_4_15mM_D10_D11,3OMG,R1,4,15mM,D10,D11,10,11,1,30.09.25,4.11,,
3OMG_R1_5_15mM_D10_D11,3OMG,R1,5,15mM,D10,D11,10,11,1,30.09.25,5.233,,
3OMG_R1_6_15mM_D10_D11,3OMG,R1,6,15mM,D10,D11,10,11,1,30.09.25,3.774,,
3OMG_R1_7_15mM_D10_D11,3OMG,R1,7,15mM,D10,D11,10,11,1,30.09.25,5.5,,
3OMG_R1_8_15mM_D10_D11,3OMG,R1,8,15mM,D10,D11,10,11,1,30.09.25,4.008,,
3OMG_R1_9_15mM_D10_D11,3OMG,R1,9,15mM,D10,D11,10,11,1,30.09.25,5.154,,
3OMG_R1_10_15mM_D10_D11,3OMG,R1,10,15mM,D10,D11,10,11,1,30.09.25,4.415,,
3OMG_R1_11_15mM_D10_D11,3OMG,R1,11,15mM,D10,D11,10,11,1,30.09.25,4.52,,
3OMG_R1_12_15mM_D10_D11,3OMG,R1,12,15mM,D10,D11,10,11,1,30.09.25,4.952,,
Water_R1_1_15mM_D10_D11,Water,R1,1,15mM,D10,D11,10,11,1,30.09.25,4.234,,
Water_R1_2_15mM_D10_D11,Water,R1,2,15mM,D10,D11,10,11,1,30.09.25,4.811,,
Water_R1_3_15mM_D10_D11,Water,R1,3,15mM,D10,D11,10,11,1,30.09.25,4.343,,
Water_R1_4_15mM_D10_D11,Water,R1,4,15mM,D10,D11,10,11,1,30.09.25,4.172,,
Water_R1_5_15mM_D10_D11,Water,R1,5,15mM,D10,D11,10,11,1,30.09.25,5.931,,
Water_R1_6_15mM_D10_D11,Water,R1,6,15mM,D10,D11,10,11,1,30.09.25,4.308,,
Water_R1_7_15mM_D10_D11,Water,R1,7,15mM,D10,D11,10,11,1,30.09.25,3.66,,
Water_R1_8_15mM_D10_D11,Water,R1,8,15mM,D10,D11,10,11,1,30.09.25,5.417,,
Water_R1_9_15mM_D10_D11,Water,R1,9,15mM,D10,D11,10,11,1,30.09.25,4.819,,
Water_R1_10_15mM_D10_D11,Water,R1,10,15mM,D10,D11,10,11,1,30.09.25,4.683,,
Water_R1_11_15mM_D10_D11,Water,R1,11,15mM,D10,D11,10,11,1,30.09.25,4.532,,
Water_R1_12_15mM_D10_D11,Water,R1,12,15mM,D10,D11,10,11,1,30.09.25,5.079,,
3OMG_R1_1_15mM_D0_D12,3OMG,R0,1,15mM,D0,D12,0,12,12,01.10.25,35.709,,
3OMG_R1_2_15mM_D0_D12,3OMG,R0,2,15mM,D0,D12,0,12,12,01.10.25,36.573,,
3OMG_R1_3_15mM_D0_D12,3OMG,R0,3,15mM,D0,D12,0,12,12,01.10.25,38.843,,
3OMG_R1_4_15mM_D0_D12,3OMG,R0,4,15mM,D0,D12,0,12,12,01.10.25,39.516,,
3OMG_R1_5_15mM_D0_D12,3OMG,R0,5,15mM,D0,D12,0,12,12,01.10.25,34.676,,
3OMG_R1_6_15mM_D0_D12,3OMG,R0,6,15mM,D0,D12,0,12,12,01.10.25,37.224,,
3OMG_R1_7_15mM_D0_D12,3OMG,R0,7,15mM,D0,D12,0,12,12,01.10.25,34.969,,
3OMG_R1_8_15mM_D0_D12,3OMG,R0,8,15mM,D0,D12,0,12,12,01.10.25,40.363,,
3OMG_R1_9_15mM_D0_D12,3OMG,R0,9,15mM,D0,D12,0,12,12,01.10.25,38.031,,
3OMG_R1_10_15mM_D0_D12,3OMG,R0,10,15mM,D0,D12,0,12,12,01.10.25,40.259,,
3OMG_R1_11_15mM_D0_D12,3OMG,R0,11,15mM,D0,D12,0,12,12,01.10.25,40.963,,
3OMG_R1_12_15mM_D0_D12,3OMG,R0,12,15mM,D0,D12,0,12,12,01.10.25,37.387,,
Water_R1_1_15mM_D0_D12,Water,R0,1,15mM,D0,D12,0,12,12,01.10.25,38.64,,
Water_R1_2_15mM_D0_D12,Water,R0,2,15mM,D0,D12,0,12,12,01.10.25,41.494,,
Water_R1_3_15mM_D0_D12,Water,R0,3,15mM,D0,D12,0,12,12,01.10.25,42.975,,
Water_R1_4_15mM_D0_D12,Water,R0,4,15mM,D0,D12,0,12,12,01.10.25,42.229,,
Water_R1_5_15mM_D0_D12,Water,R0,5,15mM,D0,D12,0,12,12,01.10.25,44.308,,
Water_R1_6_15mM_D0_D12,Water,R0,6,15mM,D0,D12,0,12,12,01.10.25,48.047,,
Water_R1_7_15mM_D0_D12,Water,R0,7,15mM,D0,D12,0,12,12,01.10.25,30.366,,
Water_R1_8_15mM_D0_D12,Water,R0,8,15mM,D0,D12,0,12,12,01.10.25,44.709,,
Water_R1_9_15mM_D0_D12,Water,R0,9,15mM,D0,D12,0,12,12,01.10.25,48.077,,
Water_R1_10_15mM_D0_D12,Water,R0,10,15mM,D0,D12,0,12,12,01.10.25,50.795,,
Water_R1_11_15mM_D0_D12,Water,R0,11,15mM,D0,D12,0,12,12,01.10.25,51.291,,
Water_R1_12_15mM_D0_D12,Water,R0,12,15mM,D0,D12,0,12,12,01.10.25,49.91,,
3OMG_R1_1_15mM_D03_D12,3OMG,R1,1,15mM,D03,D12,3,12,9,01.10.25,40.954,,
3OMG_R1_2_15mM_D03_D12,3OMG,R1,2,15mM,D03,D12,3,12,9,01.10.25,41.799,,
3OMG_R1_3_15mM_D03_D12,3OMG,R1,3,15mM,D03,D12,3,12,9,01.10.25,41.98,,
3OMG_R1_4_15mM_D03_D12,3OMG,R1,4,15mM,D03,D12,3,12,9,01.10.25,43.75,,
3OMG_R1_5_15mM_D03_D12,3OMG,R1,5,15mM,D03,D12,3,12,9,01.10.25,44.264,,
3OMG_R1_6_15mM_D03_D12,3OMG,R1,6,15mM,D03,D12,3,12,9,01.10.25,44.889,,
3OMG_R1_7_15mM_D03_D12,3OMG,R1,7,15mM,D03,D12,3,12,9,01.10.25,43.621,,
3OMG_R1_8_15mM_D03_D12,3OMG,R1,8,15mM,D03,D12,3,12,9,01.10.25,1.232,,No growth
3OMG_R1_9_15mM_D03_D12,3OMG,R1,9,15mM,D03,D12,3,12,9,01.10.25,40.314,,
3OMG_R1_10_15mM_D03_D12,3OMG,R1,10,15mM,D03,D12,3,12,9,01.10.25,37.827,,
3OMG_R1_11_15mM_D03_D12,3OMG,R1,11,15mM,D03,D12,3,12,9,01.10.25,44.838,,
3OMG_R1_12_15mM_D03_D12,3OMG,R1,12,15mM,D03,D12,3,12,9,01.10.25,42.581,,
Water_R1_1_15mM_D03_D12,Water,R1,1,15mM,D03,D12,3,12,9,01.10.25,51.086,,
Water_R1_2_15mM_D03_D12,Water,R1,2,15mM,D03,D12,3,12,9,01.10.25,50.031,,
