locus_name	CAZYName
gene_11016	Clp1protein
gene_1327	hypotheticalprotein
gene_11029	aquaporin-2
gene_11061	PLAC8familyprotein
gene_11070	abhydrolase
gene_11071	kynurenine3-monooxygenase
gene_1329	COM1protein
gene_11081	expressedprotein
gene_11086	expressedprotein
gene_11087	expressedprotein
gene_11090	hypotheticalprotein
gene_11110	candidapepsin-3
gene_11111	hypotheticalprotein
gene_11117	galactoseoxidase
gene_11116	hard-surfaceinducedprotein
gene_1330	expressedprotein
gene_11136	hypotheticalprotein
gene_11144	acyl-CoAdehydrogenasefamilymember10
gene_11145	3-oxoacyl-reductase
gene_11148	majorfacilitatorsuperfamilytransporter
gene_11149	high-affinitynicotinicacidtransporter
gene_11156	Domainofunknownfunction(DUF3506)-domaincontainingprotein
gene_11160	hypotheticalprotein
gene_11162	benomyl/methotrexateresistanceprotein
gene_11166	WD40-repeat-containingdomainprotein
gene_11165	quinoneoxidoreductase
gene_11173	expressedprotein
gene_11179	fattyacidtransporterprotein
gene_11178	expressedprotein
gene_11176	Alpha/Betahydrolasefold
gene_11180	mitochondrialperoxiredoxinPRX1
gene_11184	mybfamilytranscriptionfactor
gene_11189	mRNA-cappingenzymesubunitbeta
gene_11193	chitinase18-4
gene_11195	hypotheticalprotein
gene_11194	glycerophosphoryldiesterphosphodiesterase
gene_11196	hypotheticalprotein
gene_11197	expressedprotein
gene_11202	expressedprotein
gene_11204	hypotheticalprotein
gene_11206	expressedprotein
gene_11210	hypotheticalprotein
gene_11211	Rftprotein-domaincontainingprotein
gene_11214	Na+/H+antiporter2
gene_11218	mitoticspindlecheckpointcomponentmad2
gene_11217	hypotheticalprotein
gene_11222	beta%2Cbeta-carotene9%27%2C10%27-dioxygenase
gene_11230	HAD-likedomain-containingprotein
gene_11235	expressedprotein
gene_11237	pre-mRNA-splicingfactorATP-dependentRNAhelicasePRP22
gene_11236	hypotheticalprotein
gene_1341	expressedprotein
gene_1342	hypotheticalprotein
gene_11245	expressedprotein
gene_11249	hypotheticalprotein
gene_1345	expressedprotein
gene_1348	hypotheticalprotein
gene_11256	hypotheticalprotein
gene_11255	VTS1protein
gene_11259	hypotheticalprotein
gene_11258	calpain-7
gene_11260	tRNA-splicingendonucleasesubunitSen15
gene_11261	alpha-L-rhamnosidaseC
gene_11264	Ferricreductaseliketransmembranecomponent-domaincontainingprotein
gene_11269	Poly(A)polymerasepla1
gene_1350	expressedprotein
gene_1351	expressedprotein
gene_11268	dml-1
gene_11273	hypotheticalprotein
gene_11274	SCA7%2Czinc-bindingdomain-domaincontainingprotein
gene_11276	hypotheticalprotein
gene_11277	Rasguaninenucleotideexchangefactordomain-containingprotein
gene_11279	hypotheticalprotein
gene_11281	peptidyl-prolylcis-transisomerasecyp8
gene_1353	RasGAP-likeprotein
gene_11280	hypotheticalprotein
gene_11284	serine/threonine-proteinkinaseppk23
gene_11287	Domainofunknownfunction(DUF4112)-domaincontainingprotein
gene_11293	PHdomain-containingprotein
gene_11297	hypotheticalprotein
gene_11305	ATP-dependentproteaseLadomain-containingprotein
gene_11309	serine/threonine-proteinkinaseppk30
gene_11311	dolichol-phosphatemannosyltransferase
gene_11312	integralmembraneprotein
gene_11315	hypotheticalprotein
gene_11318	hypotheticalprotein
gene_11316	expressedprotein
gene_11320	hypotheticalprotein
gene_11322	hypotheticalprotein
gene_11324	ChromatinassociatedproteinKTI12
gene_1354	majorfacilitatorsuperfamilytransporter
gene_11325	PalH/RIM21-domaincontainingprotein
gene_11327	TLCdomain-containingprotein
gene_11331	expressedprotein
gene_11336	YjeF-relatedproteinN-terminus-domaincontainingprotein
gene_11338	expressedprotein
gene_11337	expressedprotein
gene_11339	Proteintyrosinephosphatase-likeprotein%2CPTPLA-domaincontainingprotein
gene_11348	hypotheticalprotein
gene_11351	expressedprotein
gene_11350	expressedprotein
gene_11352	hypotheticalprotein
gene_11357	cellwallsurfaceanchorsignalprotein
gene_11359	expressedprotein
gene_11361	WSCdomain-containingprotein
gene_11368	expressedprotein
gene_11373	Uncharacterizedconservedprotein(DUF2347)-domaincontainingprotein
gene_11375	hypotheticalprotein
gene_11379	transmembraneprotein
gene_11381	expressedprotein
gene_11382	hypotheticalprotein
gene_11383	hypotheticalprotein
gene_11393	hypotheticalprotein
gene_11395	SMP-30/Gluconolactonase/LRE-likeregion
gene_11394	expressedprotein
gene_11398	hypotheticalprotein
gene_11399	hypotheticalprotein
gene_11404	expressedprotein
gene_11402	Sin3associatedpolypeptidep18
gene_11407	expressedprotein
gene_11408	transcriptionalactivatorMut3p
gene_11410	xaa-Prodipeptidase
gene_11413	hypotheticalprotein
gene_11418	Mis12protein-domaincontainingprotein
gene_11417	hypotheticalprotein
gene_11420	translationally-controlledtumorprotein
gene_1361	hypotheticalprotein
gene_11422	sphingolipidC4-hydroxylaseSUR2
gene_11423	expressedprotein
gene_11429	Nucleosidephosphorylasedomain-containingprotein
gene_11428	hypotheticalprotein
gene_11430	expressedprotein
gene_11435	hypotheticalprotein
gene_11436	alpha-actinin-3
gene_11438	D-lactatedehydrogenase
gene_11439	hypotheticalprotein
gene_11446	low-affinitypotassiumtransportprotein
gene_11448	Proteinofunknownfunction(DUF1593)-domaincontainingprotein
gene_11453	OsmCfamilyprotein
gene_11455	expressedprotein
gene_11456	enoyl-CoAhydratase
gene_11465	Pectatelyasesuperfamilyprotein-domaincontainingprotein
gene_11472	majorfacilitatorsuperfamilyprotein
gene_11479	hypotheticalprotein
gene_1365	chromatinassemblyfactor1subunitB
gene_1366	ATP-dependentbileacidpermease
gene_11481	expressedprotein
gene_11483	Proteinofunknownfunction(DUF4238)-domaincontainingprotein
gene_11485	expressedprotein
gene_11487	vonWillebrandandRINGfingerdomain-containingprotein
gene_11491	hypotheticalprotein
gene_11492	UncharacterisedACR%2CYagEfamilyCOG1723-domaincontainingprotein
gene_11493	hypotheticalprotein
gene_11497	PHD-fingerdomain-containingprotein
gene_11501	pinin/SDK/memA/proteinconservedregion-domaincontainingprotein
gene_11502	Alpha/Betahydrolasefold
gene_11503	criptfamilyprotein
gene_11506	phospholipid-transportingATPase
gene_11510	galactosideO-acetyltransferase
gene_1372	Proteinofunknownfunction(DUF3807)-domaincontainingprotein
gene_11511	protein-S-isoprenylcysteineO-methyltransferase
gene_11516	zincfingerprotein
gene_11520	hypotheticalprotein
gene_11519	hypotheticalprotein
gene_11522	expressedprotein
gene_1374	UVradiationresistanceproteinandautophagy-relatedsubunit14-domaincontainingprotein
gene_11526	DockingdomainofAfi1forArf3invesicletrafficking-domaincontainingprotein
gene_11529	hypotheticalprotein
gene_11532	hypotheticalprotein
gene_11539	smallglutamine-richtetratricopeptiderepeat-containingproteinA
gene_11543	expressedprotein
gene_11545	expressedprotein
gene_11549	hypotheticalprotein
gene_11552	expressedprotein
gene_11553	Domainofunknownfunction(DUF4451)-domaincontainingprotein
gene_1378	DOPA-likedomain-containingprotein
gene_11562	hypotheticalprotein
gene_11560	Pfs%2CNACHTandankyrindomainprotein
gene_1377	40SribosomalproteinS11
gene_11561	FADbindingdomain-containingprotein
gene_11563	camp-dependentproteinkinase
gene_11564	expressedprotein
gene_11566	fungal-specifictranscriptionfactor
gene_11565	hypotheticalprotein
gene_11567	aminoacidpermease
gene_11575	expressedprotein
gene_11577	hypotheticalprotein
gene_11576	hypotheticalprotein
gene_11583	Mitoticcheckpointregulator%2CMAD2B-interacting-domaincontainingprotein
gene_11584	hypotheticalprotein
gene_11588	expressedprotein
gene_11591	glutamate5-kinase
gene_11593	expressedprotein
gene_11595	metalloproteaseATP23
gene_11603	expressedprotein
gene_11604	expressedprotein
gene_1382	hsp90-likeprotein
gene_11608	expressedprotein
gene_11609	expressedprotein
gene_11611	tyrosine-proteinphosphatasepmp1
gene_11613	PeptidaseS8/S53domain-containingprotein
gene_11615	expressedprotein
gene_11621	hypotheticalprotein
gene_11622	expressedprotein
gene_11624	transcriptionfactortau55kDasubunit
gene_11627	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_11631	C2H2typezincfingerdomain-containingprotein
gene_11630	amidase
gene_11632	neutralaminoacidtransporter
gene_11634	hypotheticalprotein
gene_11635	hypotheticalprotein
gene_11638	F-box/LRR-repeatprotein
gene_11640	Nucleosidephosphorylasedomain-containingprotein
gene_11641	hypotheticalprotein
gene_11645	expressedprotein
gene_11649	expressedprotein
gene_11648	expressedprotein
gene_11647	expressedprotein
gene_11643	expressedprotein
gene_11656	hypotheticalprotein
gene_11659	expressedprotein
gene_11662	multidrugresistanceproteinfnx1
gene_1387	SGT1protein-domaincontainingprotein
gene_1389	ubiquinonebiosynthesisproteinCOQ9
gene_11665	MATEeffluxfamilyprotein
gene_11664	Majorfacilitatorsuperfamilydomain-containingprotein
gene_1388	hypotheticalprotein
gene_11669	expressedprotein
gene_11672	hypotheticalprotein
gene_11674	hypotheticalprotein
gene_11677	expressedprotein
gene_11681	expressedprotein
gene_11684	SPOClikeC-terminaldomain-containingprotein
gene_11685	expressedprotein
gene_11686	hypotheticalprotein
gene_11689	RibosomalproteinL24e-domaincontainingprotein
gene_11691	hypotheticalprotein
gene_11693	hypotheticalprotein
gene_11698	hypotheticalprotein
gene_11699	expressedprotein
gene_11700	hypotheticalprotein
gene_11704	expressedprotein
gene_11710	STEliketranscriptionfactor
gene_11724	SNF2familyATP-dependentchromatin-remodelingfactorsnf21
gene_1390	expressedprotein
gene_11738	hypotheticalprotein
gene_11739	hypotheticalprotein
gene_11764	expressedprotein
gene_11789	hypotheticalprotein
gene_11793	fungal-specifictranscriptionfactordomain-containingprotein
gene_11797	Generalsubstratetransporter
gene_11800	expressedprotein
gene_11799	hypotheticalprotein
gene_11801	BARdomain-containingprotein
gene_1392	expressedprotein
gene_11802	cyclinmcs2
gene_11803	FAS1domain-containingprotein
gene_11805	hypotheticalprotein
gene_11812	expressedprotein
gene_11810	arginyl-tRNAsynthetase
gene_11811	hypotheticalprotein
gene_11813	asparaginase
gene_11814	Ribosome60SbiogenesisN-terminal-domaincontainingprotein
gene_11815	mitosisproteindim1
gene_11819	hypotheticalprotein
gene_11829	26Sproteasomeregulatorysubunitrpn-1
gene_11830	MatE-domaincontainingprotein
gene_11832	hypotheticalprotein
gene_11833	Majorfacilitatorsuperfamilydomain-containingprotein
gene_11834	Alpha/Betahydrolasefold
gene_11843	MOSCN-terminalbetabarreldomain-domaincontainingprotein
gene_11844	expressedprotein
gene_11845	expressedprotein
gene_1397	vacuolemorphologyandinheritanceprotein
gene_1398	hypotheticalprotein
gene_11856	glycosylhydrolase
gene_11858	expressedprotein
gene_11857	expressedprotein
gene_11865	SH3domain-containingprotein
gene_11867	hypotheticalprotein
gene_11869	Glycosylhydrolase%2Cfive-bladedbeta-propellordomain-containingprotein
gene_11884	hypotheticalprotein
gene_11893	expressedprotein
gene_11894	Proteinofunknownfunction(DUF3176)-domaincontainingprotein
gene_11909	polyphosphoinositidephosphatase
gene_11910	expressedprotein
gene_11917	expressedprotein
gene_11921	expressedprotein
gene_11929	GDA1/CD39familyprotein
gene_11931	ConservedhypotheticalATPbindingprotein-domaincontainingprotein
gene_11938	HITdomain-containingprotein
gene_11941	expressedprotein
gene_11943	1%2C3-beta-glucansynthasecomponent
gene_11945	cellwallglucanase
gene_11947	hypotheticalprotein
gene_11948	expressedprotein
gene_11949	integralmembraneprotein
gene_11955	hypotheticalprotein
gene_11960	sexualdifferentiationprocessproteinisp4
gene_11965	dihydrofolatereductase
gene_11968	hypotheticalprotein
gene_11972	hypotheticalprotein
gene_11970	SETdomain-containingprotein
gene_11974	voltagegatedchloridechannel
gene_11975	NRDE-2%2CnecessaryforRNAinterference-domaincontainingprotein
gene_11976	Eukaryotictranslationinitiationfactor6
gene_11977	expressedprotein
gene_11980	CCR4-NOTtranscriptioncomplexsubunit7
gene_11981	fyv-10
gene_11982	helix-loop-helixDNA-bindingdomain-containingprotein
gene_11983	expressedprotein
gene_11987	hypotheticalprotein
gene_11991	proteinphosphatasePP2AregulatorysubunitA
gene_11992	myotubularin
gene_11995	ichthyin
gene_11996	expressedprotein
gene_12001	expressedprotein
gene_1405	expressedprotein
gene_12005	Pyridinenucleotide-disulphideoxidoreductase-domaincontainingprotein
gene_12012	Generalsubstratetransporter
gene_12015	hypotheticalprotein
gene_12017	voltagegatedchloridechannel
gene_12016	DNAligase
gene_12020	hypotheticalprotein
gene_12030	asparaginyl-tRNAsynthetase
gene_12028	celldivisioncontrolprotein
gene_12031	RNArecognitiondomain-containingprotein
gene_12033	expressedprotein
gene_62	XFPdomain-containingprotein
gene_12036	GDSLLipase/Acylhydrolasefamilyprotein
gene_12042	DNAexcisionrepairproteinERCC-6
gene_12049	expressedprotein
gene_12050	Domainofunknownfunction(DUF4203)-domaincontainingprotein
gene_12052	beta-glucosidaseA
gene_12053	hypotheticalprotein
gene_12055	hypotheticalprotein
gene_12060	Glyoxalase/Bleomycinresistanceprotein/Dihydroxybiphenyldioxygenase
gene_12068	expressedprotein
gene_12081	WDdomain-containingprotein
gene_12083	transmembraneaminoacidtransporter
gene_12087	2%2C3-diketo-5-methylthio-1-phosphopentanephosphatase
gene_12088	Putativemethyltransferase(DUF3321)-domaincontainingprotein
gene_12091	magnesiumtransporterALR1
gene_12094	hypotheticalprotein
gene_12095	tyrosyl-DNAphosphodiesterasedomain-containingprotein
gene_12100	hypotheticalprotein
gene_12101	CAAXprenylprotease
gene_12106	membrane-boundO-acyltransferasedomain-containingprotein
gene_12110	ribosomalproteinS10p/S20e
gene_12112	Armadillo-typefold
gene_12113	metallopeptidasefamilyM24
gene_12116	derlin-2
gene_12118	hypotheticalprotein
gene_12120	RNArecognitionmotif2-domaincontainingprotein
gene_12119	GDP-mannosetransporter
gene_12123	methyltransferaseOMS1
gene_12124	UncharacterizedproteinfamilyUPF0029-domaincontainingprotein
gene_12132	hypotheticalprotein
gene_12138	expressedprotein
gene_12136	hypotheticalprotein
gene_12150	MSN5protein
gene_12151	hypotheticalprotein
gene_12153	Sec23/Sec24trunkdomain-containingprotein
gene_12154	expressedprotein
gene_12157	hypotheticalprotein
gene_12162	F-boxdomain-containingprotein
gene_12163	expressedprotein
gene_12164	nucleoporinPom152
gene_12168	CaseinkinasesubstratephosphoproteinPP28-domaincontainingprotein
gene_12171	VHSdomain-containingprotein
gene_12170	translationinitiationfactorIF-2
gene_12174	AMMECR1domain-containingprotein
gene_12175	hypotheticalprotein
gene_12177	hypotheticalprotein
gene_12179	haloaciddehalogenase
gene_12180	expressedprotein
gene_12184	purine-cytosinepermeaseFCY21
gene_12185	hypotheticalprotein
gene_12188	Proteinofunknownfunction(DUF3405)-domaincontainingprotein
gene_12194	protein-L-isoaspartateO-methyltransferase
gene_12193	hypotheticalprotein
gene_12197	hypotheticalprotein
gene_12202	NACHTandTPRdomain-containingprotein
gene_12203	hypotheticalprotein
gene_12204	Glycosidehydrolasesuperfamily
gene_12206	Generalsubstratetransporter
gene_12205	hypotheticalprotein
gene_12215	hypotheticalprotein
gene_12217	expressedprotein
gene_12224	expressedprotein
gene_1416	hypotheticalprotein
gene_12227	Glycosidehydrolasesuperfamily
gene_1417	Exo70exocystcomplexsubunit
gene_12226	hypotheticalprotein
gene_12231	Proteinofunknownfunction(DUF2985)-domaincontainingprotein
gene_12234	rieskedomain-containingprotein
gene_12237	hypotheticalprotein
gene_12238	hypotheticalprotein
gene_12240	hypotheticalprotein
gene_12252	Amidasesignaturedomain-containingprotein
gene_12250	expressedprotein
gene_12251	hypotheticalprotein
gene_12253	expressedprotein
gene_12254	Proteinkinase-likedomain-containingprotein
gene_64	tetrahydroxynaphthalenereductase
gene_12255	2OG-Fe(II)oxygenase
gene_12258	expressedprotein
gene_12261	Alpha/Betahydrolasefold
gene_12265	hypotheticalprotein
gene_12266	expressedprotein
gene_12269	GRIM-19protein
gene_12270	RNApolymeraseIIsubunitAC-terminaldomainphosphatase
gene_12279	uridinekinase
gene_1418	MCM2/3/5family-domaincontainingprotein
gene_12286	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_12289	hypotheticalprotein
gene_12290	Clr5domain-domaincontainingprotein
gene_12292	para-nitrobenzylesterase
gene_12294	uricase
gene_12295	Rapamycin-insensitivecompanionofmTOR%2CN-term-domaincontainingprotein
gene_12302	AAR2protein-domaincontainingprotein
gene_12306	tetratricopeptide
gene_12311	Asparticpeptidasedomain-containingprotein
gene_1424	NADPH:adrenodoxinoxidoreductase
gene_12319	expressedprotein
gene_12328	endoribonucleaseL-PSP
gene_12329	expressedprotein
gene_12332	hypotheticalprotein
gene_12346	chitindeacetylase
gene_12345	dualspecificityphosphatase
gene_12348	hypotheticalprotein
gene_12356	chitinase18-2
gene_12369	hypotheticalprotein
gene_12371	expressedprotein
gene_12378	expressedprotein
gene_12384	Alpha/Betahydrolasefold
gene_12383	hypotheticalprotein
gene_12387	hypotheticalprotein
gene_12391	Permeasefamily-domaincontainingprotein
gene_12406	arrestindomain-containingprotein
gene_12409	NUDIXhydrolasedomain-likeprotein
gene_12416	CrcB-likeprotein-domaincontainingprotein
gene_12415	expressedprotein
gene_12414	lactosepermease
gene_12420	DNApolymerasefamilyA
gene_12425	hypotheticalprotein
gene_12431	hypotheticalprotein
