locus_id	protein_id	arath_lfc	arath_padj	barley_lfc	barley_padj	mtom_lfc	mtom_padj	arath_sig	mtom_sig	barley_sig	arath_induced	mtom_induced	barley_induced	induced_all	induced_arath	induced_arath.mtom	induced_mtom	induced_barley	induced_arath.barley	induced_mtom.barley	description	kogid	kogdefline	kogClass	kogGroup	gotermId	goName	gotermType	goAcc	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score	CAZYName	CAZYbitscore	CAZYSubstrate	CAZYEnzymes	CAZYEC	SignalPepProb	Effector	MEROPS_description	MEROPS_unit	clusters
gene_8938	100650	4.758466841	1.20E-05	2.073777634	0.071991013	3.161481864	0.019291318	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Proteinofunknownfunction(DUF3455)-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR021851	Protein of unknown function DUF3455	HMMPfam	PF11937	Protein of unknown function (DUF3455)	1	"51,"	"248,"	3.40E-20	NA	NA	NA	NA	NA	1	Non-effector	NA	NA	4
gene_8949	100741	1.059785898	0.133954176	0.205631535	0.83170219	1.190924986	0.187964654	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	camp-dependentproteinkinasecatalyticsubunit	KOG0616	cAMP-dependent protein kinase catalytic subunit (PKA)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	3043	protein kinase activity	molecular_function	GO:0004672	NA	NA	NA	NA	NA	NA	NA	NA	IPR000719	Protein kinase domain	HMMPfam	PF00069	Protein kinase domain	1	"52,"	"322,"	3.80E-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_1080	9469	2.528728203	0.044522424	2.249199548	0.068648918	2.757014069	0.050987084	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	HMMPfam	PF13650	Aspartyl protease	2	"20,148,"	"108,207,"	"6.8E-8,2.6E-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8951	100779	1.153713982	0.037446234	0.202448668	0.77617916	1.041015917	0.109963916	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	caseinkinaseIisoformepsilon	KOG1164	Casein kinase (serine/threonine/tyrosine protein kinase)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	3043	protein kinase activity	molecular_function	GO:0004672	NA	NA	NA	NA	NA	NA	NA	NA	IPR000719	Protein kinase domain	HMMPfam	PF00069	Protein kinase domain	1	"12,"	"241,"	1.20E-38	GH16_20	437.6	NA	NA	NA	NA	NA	NA	NA	4
gene_8953	100813	0.152342659	0.854702853	-0.359395983	0.695795269	0.63483403	0.463737665	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_1083	9476	0.311807338	0.691057277	-0.138265107	NA	0.228291651	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	fungal-specifictranscriptionfactordomain-containingprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"18,"	"55,"	2.60E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8956	100844	1.424168575	0.103924648	0.284406924	0.742838192	0.085172632	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Rho1guaninenucleotideexchangefactor3	KOG4305	RhoGEF GTPase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	3425	Rho guanyl-nucleotide exchange factor activity	molecular_function	GO:0005089	NA	NA	NA	NA	NA	NA	NA	NA	IPR000219	Dbl homology (DH) domain	HMMPfam	PF00621	RhoGEF domain	1	"895,"	"1081,"	6.30E-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8959	100851	1.712448402	0.000670021	0.280779828	0.627836149	0.12868776	0.874735202	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Superoxidedismutase[Cu-Zn]	KOG0441	Cu2+/Zn2+ superoxide dismutase SOD1	Inorganic ion transport and metabolism 	METABOLISM	4918	superoxide metabolic process	biological_process	GO:0006801	1.15.1.1	Superoxide dismutase.	2 peroxide radical + 2 H(+) = O(2) + H(2)O(2).	Copper and Zinc or Iron or Manganese.	\N	\N	\N	\N	IPR001424	"Superoxide dismutase, copper/zinc binding domain"	HMMPfam	PF00080	Copper/zinc superoxide dismutase (SODC)	1	"4,"	"149,"	4.20E-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
gene_8961	100854	4.905932053	0.000696676	0.904991401	NA	1.220096924	0.114297553	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	tudordomain-containingprotein	KOG2039	Transcriptional coactivator p100	Transcription 	INFORMATION STORAGE AND PROCESSING	2175	nucleic acid binding	molecular_function	GO:0003676	NA	NA	NA	NA	NA	NA	NA	NA	IPR016071	"Staphylococcal nuclease (SNase-like), OB-fold"	HMMPfam	PF00565	Staphylococcal nuclease homologue	4	"33,198,343,511,"	"141,306,453,616,"	"2.3E-5,2.1E-12,1.2E-18,4.3E-20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8963	100945	0.91895061	0.233856148	0.127535184	NA	-0.078307195	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ser/Thrproteinphosphatasefamily	NA	NA	NA	NA	9985	hydrolase activity	molecular_function	GO:0016787	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	IPR004843	"Calcineurin-like phosphoesterase domain, apaH type"	HMMPfam	PF00149	Calcineurin-like phosphoesterase	1	"95,"	"292,"	5.50E-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8966	100964	3.308499939	3.31E-05	1.732742441	0.069201963	1.572767198	0.108338554	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	ribosomalproteinL24E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_1081	9493	-0.035997569	0.9549761	-0.024685194	NA	-0.034283128	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978	Non-effector	NA	NA	4
gene_8967	101100	NA	NA	NA	NA	0.422279786	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8976	101150	NA	NA	0.176739662	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977	Non-effector	NA	NA	4
gene_8972	101156	-0.310589032	NA	-0.083416847	NA	-0.060798484	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8970	101175	1.498842376	0.029592191	0.174987236	0.862188029	0.705371215	0.417101995	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8973	101195	5.827924748	0.001856019	0.314864586	NA	0.185541025	NA	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_43	345	-0.426231906	0.501032724	-1.362777173	0.113794042	-0.758376721	0.368976184	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	cystathioninebeta-synthase	KOG1252	Cystathionine beta-synthase and related enzymes	Amino acid transport and metabolism 	METABOLISM	2290	catalytic activity	molecular_function	GO:0003824	4.2.1.22	Cystathionine beta-synthase.	L-serine + L-homocysteine = cystathionine + H(2)O.	Pyridoxal-phosphate.	Homocystinuria I (classic form); MIM:236200.	"Glycine, serine and threonine metabolism"	Amino Acid Metabolism	METABOLIC	IPR001926	Tryptophan synthase beta subunit-like PLP-dependent enzyme	HMMPfam	PF00291	Pyridoxal-phosphate dependent enzyme	1	"14,"	"312,"	8.10E-62	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8986	101299	NA	NA	0.338376995	0.269348766	4.360897799	0.032154802	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8987	101300	7.346392922	5.86E-09	6.511739376	1.05E-07	5.931272455	0.000117769	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	adhesinproteinMad1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR008427	"Extracellular membrane protein, CFEM domain"	HMMPfam	PF05730	CFEM domain	1	"466,"	"522,"	1.40E-04	NA	NA	NA	NA	NA	0.991	Non-effector	NA	NA	4
gene_8988	101303	0.916018446	0.129476274	0.194071047	0.839842714	0.56414171	0.492676378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	aspartyl-tRNAsynthetase	KOG0556	Aspartyl-tRNA synthetase	"Translation, ribosomal structure and biogenesis "	INFORMATION STORAGE AND PROCESSING	162	nucleotide binding	molecular_function	GO:0000166	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC	IPR004364	"Aminoacyl-tRNA synthetase, class II (D/K/N)"	HMMPfam	PF00152	"tRNA synthetases class II (D, K and N)"	1	"252,"	"584,"	9.10E-73	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8990	101319	1.458615004	0.091106451	0.317223775	0.705987199	0.680260357	0.411802444	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	kelchrepeat-containingprotein	KOG0379	Kelch repeat-containing proteins	General function prediction only 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR006652	Kelch repeat type 1	HMMPfam	PF01344	Kelch motif	1	"297,"	"338,"	1.00E-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_42	346	-0.632101696	0.225834132	-1.130909682	0.105434337	-0.6985865	0.350449503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	putativeSRPreceptorbetasubunit	KOG0090	"Signal recognition particle receptor, beta subunit (small G protein superfamily)"	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR019009	"Signal recognition particle receptor, beta subunit"	HMMPfam	PF09439	Signal recognition particle receptor beta subunit	1	"46,"	"263,"	2.30E-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_8991	101326	-1.373781863	0.021116945	-1.268308651	0.036512658	-1.168080281	0.074525759	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969	Non-effector	NA	NA	4
gene_8993	101351	-1.587433679	0.054378864	-1.40140657	0.171686333	-0.816538468	0.367218389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	phenoxybenzoatedioxygenasesubunitbeta	NA	NA	NA	NA	4283	electron transport	biological_process	GO:0006118	NA	NA	NA	NA	NA	NA	NA	NA	IPR001041	2Fe-2S ferredoxin-type domain	HMMPfam	PF00111	2Fe-2S iron-sulfur cluster binding domain	1	"494,"	"559,"	8.50E-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_1086	9531	-0.059476725	0.946022888	-0.556707913	0.505198034	0.015804175	0.988751018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	Non-effector	NA	NA	4
gene_8996	101415	0.775877895	0.219574605	0.260396963	0.777208986	0.427062277	0.64151788	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	BARdomain-containingprotein	KOG3771	Amphiphysin	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	3727	protein binding	molecular_function	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	IPR001452	SH3 domain	HMMPfam	PF00018	SH3 domain	1	"386,"	"432,"	4.20E-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9002	101436	0.297271411	NA	0.101205704	NA	0.09616316	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR010730	Heterokaryon incompatibility	HMMPfam	PF06985	Heterokaryon incompatibility protein (HET)	1	"22,"	"111,"	1.40E-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9000	101445	-3.770485866	1.56E-11	-2.488641378	1.38E-05	-4.298238838	2.74E-05	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4-carboxymuconolactonedecarboxylasefamilyprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR003779	Carboxymuconolactone decarboxylase-like	HMMPfam	PF02627	Carboxymuconolactone decarboxylase family	1	"44,"	"103,"	2.90E-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
gene_9001	101450	1.755935784	0.069915976	0.477892751	NA	0.231201999	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9004	101462	-6.003581593	9.26E-06	-1.54175845	0.0512396	-0.529512826	0.506988213	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9008	101521	1.263695977	0.014231529	0.82605967	0.193830805	0.720852107	0.3146749	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	MADSboxprotein	KOG0015	Regulator of arginine metabolism and related MADS box-containing transcription factors	Transcription 	INFORMATION STORAGE AND PROCESSING	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR002100	"Transcription factor, MADS-box"	HMMPfam	PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)	1	"59,"	"109,"	2.00E-23	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9009	101528	3.214590884	1.08E-07	0.392742086	0.646133666	-0.446299087	0.622053935	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	lowaffinitycoppertransporter	NA	NA	NA	NA	3664	copper ion transmembrane transporter activity	molecular_function	GO:0005375	NA	NA	NA	NA	NA	NA	NA	NA	IPR007274	Ctr copper transporter	HMMPfam	PF04145	Ctr copper transporter family	1	"51,"	"206,"	2.20E-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9011	101551	-0.139289335	NA	0.059791365	NA	-0.077047536	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_1092	9560	0.249108797	0.756644278	0.391676535	0.651911016	0.542291396	0.538920148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Actinfamily	KOG0680	Actin-related protein - Arp6p	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING	3727	protein binding	molecular_function	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	IPR004000	Actin family	HMMPfam	PF00022	Actin	1	"15,"	"446,"	1.00E-98	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9020	101671	NA	NA	0.176739662	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9022	101731	-1.782174106	0.028162306	0.144119183	0.875129534	-1.430529202	0.135732701	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	DASHcomplexsubunitHsk3like-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR013183	DASH complex subunit Hsk3 like	HMMPfam	PF08227	DASH complex subunit Hsk3 like	1	"33,"	"76,"	1.30E-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9023	101735	-3.04072383	0.006718064	-1.519416967	0.122199139	-1.522218391	0.140455919	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	RNAsePRpr2/Rpp21/SNM1subunitdomain-containingprotein	KOG4394	"RNase P subunit that is not also a subunit of RNase MRP, involved in pre-tRNA processing"	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING	2916	ribonuclease P activity	molecular_function	GO:0004526	3.1.26.5	Ribonuclease P.	"Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor."	\N	\N	\N	\N	\N	IPR007175	"RNAse P, Rpr2/Rpp21 subunit"	HMMPfam	PF04032	RNAse P Rpr2/Rpp21/SNM1 subunit domain	1	"17,"	"122,"	3.70E-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9025	101766	1.809016538	0.040988998	0.289354771	0.750809202	1.791001978	0.078307754	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	polygalacturonase	NA	NA	NA	NA	3023	polygalacturonase activity	molecular_function	GO:0004650	3.2.1.67	"Galacturan 1,4-alpha-galacturonidase."	"{(1,4)-alpha-D-galacturonide}(N) + H(2)O = {(1,4)-alpha-D- galacturonide}(N-1) + D-galacturonate."	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	IPR000743	"Glycoside hydrolase, family 28"	HMMPfam	PF00295	Glycosyl hydrolases family 28	1	"137,"	"429,"	3.70E-42	GH28	501.27	pectin	"xylogalacturonan hydrolase;polygalacturonase;rhamnogalacturonase;rhamnogalacturonan alpha-1,2-galacturonohydrolase;exo-polygalacturonase;exo-polygalacturonosidase"	3.2.1.-;3.2.1.15;3.2.1.171;3.2.1.173;3.2.1.67;3.2.1.82	0.999	Apoplastic effector	NA	NA	4
gene_9027	101773	0.893782663	0.254906264	0.844547434	0.33134733	1.637852443	0.098736318	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	pectinesterasefamilyprotein	NA	NA	NA	NA	3824	cell wall	cellular_component	GO:0005618	3.1.1.11	Pectinesterase.	Pectin + N H(2)O = N methanol + pectate.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	IPR000070	"Pectinesterase, catalytic"	HMMPfam	PF01095	Pectinesterase	1	"188,"	"371,"	7.80E-24	CE8	499.28	pectin	pectin methylesterase	3.1.1.11	1	Non-effector	NA	NA	4
gene_9031	101818	1.970760829	0.052405426	1.592237766	0.114471321	1.591290548	0.122873752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9033	101822	0.343824159	0.659868669	0.286946211	0.762096424	0.522118166	0.563467197	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chitinbiosynthesisproteinCHS5	KOG1181	FOG: Low-complexity	Function unknown 	POORLY CHARACTERIZED	3827	intracellular	cellular_component	GO:0005622	NA	NA	NA	NA	NA	NA	NA	NA	IPR001357	BRCT domain	HMMPfam	PF12738	twin BRCT domain	1	"174,"	"233,"	1.90E-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9036	101842	0.793714977	0.256242501	0.142252906	0.886346811	0.653356057	0.452417992	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	KOG3671	Actin regulatory protein (Wiskott-Aldrich syndrome protein)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR000697	WH1/EVH1 domain	HMMPfam	PF00568	WH1 domain	1	"18,"	"125,"	6.80E-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9040	101859	-0.39170083	0.588946361	-0.506562845	NA	-0.14900007	0.807242075	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998	Non-effector	NA	NA	4
gene_9047	101945	-0.819825542	0.130822455	-0.367979617	0.60956421	-0.188681618	0.828466847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9057	102007	0.276851557	0.72471079	-0.128662233	0.897215339	0.302892899	0.752270126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TranscriptionalCoactivatorp15(PC4)-domaincontainingprotein	KOG2712	Transcriptional coactivator	Transcription 	INFORMATION STORAGE AND PROCESSING	2176	DNA binding	molecular_function	GO:0003677	NA	NA	NA	NA	NA	NA	NA	NA	IPR003173	Transcriptional coactivator p15 (PC4)	HMMPfam	PF02229	Transcriptional Coactivator p15 (PC4)	1	"47,"	"99,"	4.60E-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_9058	102036	-0.364544864	NA	0.072328919	NA	0.004896027	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
