Rows,ID2,System,Plant,Experiment,Bio_rep,Tech_Rep,Microbes,Treatment,Element,Weight_length,Nb,Microbial_ID
146,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,MF,Water,Shoot,53.5,6,Pathogens
147,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,MF,Water,Shoot,54.2,5,Pathogens
148,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,MF,Water,Shoot,11,2,Pathogens
149,Flowpots_Arabidopsis_thaliana_RsPu2_2_1_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,1,MF,3OMG,Shoot,39.8,5,Pathogens
150,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,MF,3OMG,Shoot,18.2,3,Pathogens
151,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,MF,3OMG,Shoot,43.2,6,Pathogens
152,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,MF,3OMG,Shoot,31.5,5,Pathogens
153,Flowpots_Arabidopsis_thaliana_RsPu2_2_1_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,1,Rs,Water,Shoot,0.5,5,Pathogens
154,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,Rs,Water,Shoot,0,4,Pathogens
155,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,Rs,Water,Shoot,1,3,Pathogens
156,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,Rs,Water,Shoot,1.7,4,Pathogens
157,Flowpots_Arabidopsis_thaliana_RsPu2_2_1_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,1,Rs,3OMG,Shoot,0.3,5,Pathogens
158,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,Rs,3OMG,Shoot,2,4,Pathogens
159,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,Rs,3OMG,Shoot,1.6,5,Pathogens
160,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,Rs,3OMG,Shoot,1.3,4,Pathogens
161,Flowpots_Arabidopsis_thaliana_RsPu2_2_1_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,1,Pu,Water,Shoot,0,0,Pathogens
162,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,Pu,Water,Shoot,0,0,Pathogens
163,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,Pu,Water,Shoot,0,0,Pathogens
164,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,Pu,Water,Shoot,0,0,Pathogens
165,Flowpots_Arabidopsis_thaliana_RsPu2_2_1_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,1,Pu,3OMG,Shoot,0.4,3,Pathogens
166,Flowpots_Arabidopsis_thaliana_RsPu2_2_2_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,2,Pu,3OMG,Shoot,0,3,Pathogens
167,Flowpots_Arabidopsis_thaliana_RsPu2_2_3_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,3,Pu,3OMG,Shoot,0,0,Pathogens
168,Flowpots_Arabidopsis_thaliana_RsPu2_2_4_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu2,2,4,Pu,3OMG,Shoot,0,0,Pathogens
169,Flowpots_Arabidopsis_thaliana_RsPu3_3_1_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,1,MF,Water,Shoot,22,4,Pathogens
170,Flowpots_Arabidopsis_thaliana_RsPu3_3_2_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,2,MF,Water,Shoot,29.7,3,Pathogens
171,Flowpots_Arabidopsis_thaliana_RsPu3_3_3_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,3,MF,Water,Shoot,18.1,3,Pathogens
172,Flowpots_Arabidopsis_thaliana_RsPu3_3_4_MF_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,4,MF,Water,Shoot,18.2,4,Pathogens
173,Flowpots_Arabidopsis_thaliana_RsPu3_3_1_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,1,MF,3OMG,Shoot,23.2,5,Pathogens
174,Flowpots_Arabidopsis_thaliana_RsPu3_3_2_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,2,MF,3OMG,Shoot,26,4,Pathogens
175,Flowpots_Arabidopsis_thaliana_RsPu3_3_3_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,3,MF,3OMG,Shoot,28.2,5,Pathogens
176,Flowpots_Arabidopsis_thaliana_RsPu3_3_4_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,4,MF,3OMG,Shoot,38.2,5,Pathogens
177,Flowpots_Arabidopsis_thaliana_RsPu3_3_1_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,1,Pu,Water,Shoot,0,0,Pathogens
178,Flowpots_Arabidopsis_thaliana_RsPu3_3_2_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,2,Pu,Water,Shoot,0,0,Pathogens
179,Flowpots_Arabidopsis_thaliana_RsPu3_3_3_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,3,Pu,Water,Shoot,0,0,Pathogens
180,Flowpots_Arabidopsis_thaliana_RsPu3_3_4_Pu_M9_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,4,Pu,Water,Shoot,0,0,Pathogens
181,Flowpots_Arabidopsis_thaliana_RsPu3_3_1_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,1,Pu,3OMG,Shoot,0,0,Pathogens
182,Flowpots_Arabidopsis_thaliana_RsPu3_3_2_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,2,Pu,3OMG,Shoot,0,0,Pathogens
183,Flowpots_Arabidopsis_thaliana_RsPu3_3_3_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,3,Pu,3OMG,Shoot,0,0,Pathogens
184,Flowpots_Arabidopsis_thaliana_RsPu3_3_4_Pu_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,RsPu3,3,4,Pu,3OMG,Shoot,0,0,Pathogens
185,Flowpots_Arabidopsis_thaliana_Rs1_3_1_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,1,Rs,Water,Shoot,0,2,Pathogens
186,Flowpots_Arabidopsis_thaliana_Rs1_3_2_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,2,Rs,Water,Shoot,0,3,Pathogens
187,Flowpots_Arabidopsis_thaliana_Rs1_3_3_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,3,Rs,Water,Shoot,0.2,3,Pathogens
188,Flowpots_Arabidopsis_thaliana_Rs1_3_4_Rs_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,4,Rs,Water,Shoot,0,3,Pathogens
189,Flowpots_Arabidopsis_thaliana_Rs1_3_1_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,1,Rs,3OMG,Shoot,1.2,4,Pathogens
190,Flowpots_Arabidopsis_thaliana_Rs1_3_2_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,2,Rs,3OMG,Shoot,1.3,5,Pathogens
191,Flowpots_Arabidopsis_thaliana_Rs1_3_3_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,3,Rs,3OMG,Shoot,0.8,5,Pathogens
192,Flowpots_Arabidopsis_thaliana_Rs1_3_4_Rs_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,4,Rs,3OMG,Shoot,1.3,4,Pathogens
193,Flowpots_Arabidopsis_thaliana_Rs1_2_1_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,1,F16,Water,Shoot,47.6,3,Pathogens
194,Flowpots_Arabidopsis_thaliana_Rs1_2_2_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,2,F16,Water,Shoot,13.3,1,Pathogens
195,Flowpots_Arabidopsis_thaliana_Rs1_2_3_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,3,F16,Water,Shoot,44.3,2,Pathogens
196,Flowpots_Arabidopsis_thaliana_Rs1_2_4_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,4,F16,Water,Shoot,0,0,Pathogens
197,Flowpots_Arabidopsis_thaliana_Rs1_2_1_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,1,F16,3OMG,Shoot,65.7,4,Pathogens
198,Flowpots_Arabidopsis_thaliana_Rs1_2_2_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,2,F16,3OMG,Shoot,74.4,4,Pathogens
199,Flowpots_Arabidopsis_thaliana_Rs1_2_3_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,3,F16,3OMG,Shoot,54.3,3,Pathogens
200,Flowpots_Arabidopsis_thaliana_Rs1_2_4_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,3,4,F16,3OMG,Shoot,74.3,4,Pathogens
201,Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,1,F16,Water,Shoot,28.8,2,Pathogens
202,Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,2,F16,Water,Shoot,57.6,4,Pathogens
203,Flowpots_Arabidopsis_thaliana_Rs1_3_3_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,3,F16,Water,Shoot,19.8,2,Pathogens
204,Flowpots_Arabidopsis_thaliana_Rs1_3_4_F16_M9_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,4,F16,Water,Shoot,22.8,2,Pathogens
205,Flowpots_Arabidopsis_thaliana_Rs1_3_1_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,1,F16,3OMG,Shoot,56.2,3,Pathogens
206,Flowpots_Arabidopsis_thaliana_Rs1_3_2_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,2,F16,3OMG,Shoot,58,4,Pathogens
207,Flowpots_Arabidopsis_thaliana_Rs1_3_3_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,3,F16,3OMG,Shoot,51.9,2,Pathogens
208,Flowpots_Arabidopsis_thaliana_Rs1_3_4_F16_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,Rs1,4,4,F16,3OMG,Shoot,73.6,5,Pathogens
209,Flowpots_Micro_Tomato_F16_1_1_MF_M9_Shoot,Flowpots,Micro_Tomato,F16,1,1,MF,Water,Shoot,52.5,1,Pathogens
210,Flowpots_Micro_Tomato_F16_1_2_MF_M9_Shoot,Flowpots,Micro_Tomato,F16,1,2,MF,Water,Shoot,376.7,1,Pathogens
211,Flowpots_Micro_Tomato_F16_1_3_MF_M9_Shoot,Flowpots,Micro_Tomato,F16,1,3,MF,Water,Shoot,355.3,1,Pathogens
212,Flowpots_Micro_Tomato_F16_1_4_MF_M9_Shoot,Flowpots,Micro_Tomato,F16,1,4,MF,Water,Shoot,366.2,1,Pathogens
213,Flowpots_Micro_Tomato_F16_1_1_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,1,MF,Glucose,Shoot,393.5,1,Pathogens
214,Flowpots_Micro_Tomato_F16_1_2_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,2,MF,Glucose,Shoot,182.3,1,Pathogens
215,Flowpots_Micro_Tomato_F16_1_3_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,3,MF,Glucose,Shoot,132.4,1,Pathogens
216,Flowpots_Micro_Tomato_F16_1_4_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,4,MF,Glucose,Shoot,491.7,1,Pathogens
217,Flowpots_Micro_Tomato_F16_1_5_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,5,MF,Glucose,Shoot,472.5,1,Pathogens
218,Flowpots_Micro_Tomato_F16_1_6_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,6,MF,Glucose,Shoot,279.6,1,Pathogens
219,Flowpots_Micro_Tomato_F16_1_7_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,7,MF,Glucose,Shoot,401.3,1,Pathogens
220,Flowpots_Micro_Tomato_F16_1_8_MF_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,8,MF,Glucose,Shoot,273.8,1,Pathogens
221,Flowpots_Micro_Tomato_F16_1_1_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,1,MF,3OMG,Shoot,319.9,1,Pathogens
222,Flowpots_Micro_Tomato_F16_1_2_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,2,MF,3OMG,Shoot,271.4,1,Pathogens
223,Flowpots_Micro_Tomato_F16_1_3_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,3,MF,3OMG,Shoot,399.3,1,Pathogens
224,Flowpots_Micro_Tomato_F16_1_4_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,4,MF,3OMG,Shoot,207.9,1,Pathogens
225,Flowpots_Micro_Tomato_F16_1_5_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,5,MF,3OMG,Shoot,368.4,1,Pathogens
226,Flowpots_Micro_Tomato_F16_1_6_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,6,MF,3OMG,Shoot,433.8,1,Pathogens
227,Flowpots_Micro_Tomato_F16_1_7_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,7,MF,3OMG,Shoot,290.8,1,Pathogens
228,Flowpots_Micro_Tomato_F16_1_8_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,8,MF,3OMG,Shoot,155.2,1,Pathogens
229,Flowpots_Micro_Tomato_F16_1_1_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,1,F16,Water,Shoot,35.4,1,Pathogens
230,Flowpots_Micro_Tomato_F16_1_2_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,2,F16,Water,Shoot,33.2,1,Pathogens
231,Flowpots_Micro_Tomato_F16_1_3_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,3,F16,Water,Shoot,42.9,1,Pathogens
232,Flowpots_Micro_Tomato_F16_1_4_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,4,F16,Water,Shoot,27.7,1,Pathogens
233,Flowpots_Micro_Tomato_F16_1_5_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,5,F16,Water,Shoot,33.5,1,Pathogens
234,Flowpots_Micro_Tomato_F16_1_6_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,6,F16,Water,Shoot,34.3,1,Pathogens
235,Flowpots_Micro_Tomato_F16_1_7_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,7,F16,Water,Shoot,52.2,1,Pathogens
236,Flowpots_Micro_Tomato_F16_1_8_F16_M9_Shoot,Flowpots,Micro_Tomato,F16,1,8,F16,Water,Shoot,37,1,Pathogens
237,Flowpots_Micro_Tomato_F16_1_1_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,1,F16,Glucose,Shoot,81.5,1,Pathogens
238,Flowpots_Micro_Tomato_F16_1_2_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,2,F16,Glucose,Shoot,35,1,Pathogens
239,Flowpots_Micro_Tomato_F16_1_3_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,3,F16,Glucose,Shoot,38.6,1,Pathogens
240,Flowpots_Micro_Tomato_F16_1_4_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,4,F16,Glucose,Shoot,64.9,1,Pathogens
241,Flowpots_Micro_Tomato_F16_1_5_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,5,F16,Glucose,Shoot,29.9,1,Pathogens
242,Flowpots_Micro_Tomato_F16_1_6_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,6,F16,Glucose,Shoot,25.9,1,Pathogens
243,Flowpots_Micro_Tomato_F16_1_7_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,7,F16,Glucose,Shoot,23,1,Pathogens
244,Flowpots_Micro_Tomato_F16_1_8_F16_M9+Glucose_Shoot,Flowpots,Micro_Tomato,F16,1,8,F16,Glucose,Shoot,38,1,Pathogens
245,Flowpots_Micro_Tomato_F16_1_1_F16_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,1,F16,3OMG,Shoot,480.7,1,Pathogens
246,Flowpots_Micro_Tomato_F16_1_2_F16_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,2,F16,3OMG,Shoot,503.1,1,Pathogens
247,Flowpots_Micro_Tomato_F16_1_3_F16_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,3,F16,3OMG,Shoot,250.6,1,Pathogens
248,Flowpots_Micro_Tomato_F16_1_4_F16_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,4,F16,3OMG,Shoot,308.3,1,Pathogens
249,Flowpots_Micro_Tomato_F16_1_5_F16_M9+3OMG_Shoot,Flowpots,Micro_Tomato,F16,1,5,F16,3OMG,Shoot,413.4,1,Pathogens
250,Flowpots_Micro_Tomato_Path_1_1_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,1,MF,Water,Shoot,246.2,1,Pathogens
251,Flowpots_Micro_Tomato_Path_1_2_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,2,MF,Water,Shoot,399.5,2,Pathogens
252,Flowpots_Micro_Tomato_Path_1_3_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,3,MF,Water,Shoot,386,2,Pathogens
253,Flowpots_Micro_Tomato_Path_1_4_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,4,MF,Water,Shoot,144.8,1,Pathogens
254,Flowpots_Micro_Tomato_Path_1_5_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,5,MF,Water,Shoot,260,1,Pathogens
255,Flowpots_Micro_Tomato_Path_1_6_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,6,MF,Water,Shoot,303.4,2,Pathogens
256,Flowpots_Micro_Tomato_Path_1_7_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,7,MF,Water,Shoot,353,2,Pathogens
257,Flowpots_Micro_Tomato_Path_1_8_MF_M9_Shoot,Flowpots,Micro_Tomato,Path,1,8,MF,Water,Shoot,255,2,Pathogens
258,Flowpots_Micro_Tomato_Path_1_1_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,1,MF,3OMG,Shoot,275.3,2,Pathogens
259,Flowpots_Micro_Tomato_Path_1_2_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,2,MF,3OMG,Shoot,329.4,2,Pathogens
260,Flowpots_Micro_Tomato_Path_1_3_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,3,MF,3OMG,Shoot,273.6,2,Pathogens
261,Flowpots_Micro_Tomato_Path_1_4_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,4,MF,3OMG,Shoot,192.2,2,Pathogens
262,Flowpots_Micro_Tomato_Path_1_5_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,5,MF,3OMG,Shoot,260.9,2,Pathogens
263,Flowpots_Micro_Tomato_Path_1_6_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,6,MF,3OMG,Shoot,316.2,2,Pathogens
264,Flowpots_Micro_Tomato_Path_1_7_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,7,MF,3OMG,Shoot,300.1,2,Pathogens
265,Flowpots_Micro_Tomato_Path_1_8_MF_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,8,MF,3OMG,Shoot,242.2,1,Pathogens
266,Flowpots_Micro_Tomato_Path_1_1_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,1,F96,Water,Shoot,157.2,2,Pathogens
267,Flowpots_Micro_Tomato_Path_1_2_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,2,F96,Water,Shoot,349.5,2,Pathogens
268,Flowpots_Micro_Tomato_Path_1_3_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,3,F96,Water,Shoot,446,1,Pathogens
269,Flowpots_Micro_Tomato_Path_1_4_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,4,F96,Water,Shoot,12.5,1,Pathogens
270,Flowpots_Micro_Tomato_Path_1_5_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,5,F96,Water,Shoot,29.7,1,Pathogens
271,Flowpots_Micro_Tomato_Path_1_6_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,6,F96,Water,Shoot,175.8,1,Pathogens
272,Flowpots_Micro_Tomato_Path_1_7_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,7,F96,Water,Shoot,644.6,2,Pathogens
273,Flowpots_Micro_Tomato_Path_1_8_F96_M9_Shoot,Flowpots,Micro_Tomato,Path,1,8,F96,Water,Shoot,25.2,1,Pathogens
274,Flowpots_Micro_Tomato_Path_1_4_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,4,F96,3OMG,Shoot,272,1,Pathogens
275,Flowpots_Micro_Tomato_Path_1_3_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,3,F96,3OMG,Shoot,506.9,2,Pathogens
276,Flowpots_Micro_Tomato_Path_1_2_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,2,F96,3OMG,Shoot,95.4,1,Pathogens
277,Flowpots_Micro_Tomato_Path_1_1_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,1,F96,3OMG,Shoot,418,1,Pathogens
278,Flowpots_Micro_Tomato_Path_1_5_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,5,F96,3OMG,Shoot,16.8,2,Pathogens
279,Flowpots_Micro_Tomato_Path_1_6_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,6,F96,3OMG,Shoot,454.5,2,Pathogens
280,Flowpots_Micro_Tomato_Path_1_7_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,7,F96,3OMG,Shoot,29.4,2,Pathogens
281,Flowpots_Micro_Tomato_Path_1_8_F96_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,8,F96,3OMG,Shoot,378.7,1,Pathogens
282,Flowpots_Micro_Tomato_Path_1_1_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,1,Vd,Water,Shoot,400.7,2,Pathogens
283,Flowpots_Micro_Tomato_Path_1_2_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,2,Vd,Water,Shoot,278.3,2,Pathogens
284,Flowpots_Micro_Tomato_Path_1_3_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,3,Vd,Water,Shoot,597.3,2,Pathogens
285,Flowpots_Micro_Tomato_Path_1_4_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,4,Vd,Water,Shoot,292.3,2,Pathogens
286,Flowpots_Micro_Tomato_Path_1_5_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,5,Vd,Water,Shoot,422.6,2,Pathogens
287,Flowpots_Micro_Tomato_Path_1_6_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,6,Vd,Water,Shoot,471,2,Pathogens
288,Flowpots_Micro_Tomato_Path_1_7_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,7,Vd,Water,Shoot,272.8,2,Pathogens
289,Flowpots_Micro_Tomato_Path_1_8_Vd_M9_Shoot,Flowpots,Micro_Tomato,Path,1,8,Vd,Water,Shoot,381,2,Pathogens
290,Flowpots_Micro_Tomato_Path_1_1_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,1,Vd,3OMG,Shoot,250,2,Pathogens
291,Flowpots_Micro_Tomato_Path_1_2_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,2,Vd,3OMG,Shoot,414.4,2,Pathogens
292,Flowpots_Micro_Tomato_Path_1_3_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,3,Vd,3OMG,Shoot,254.9,2,Pathogens
293,Flowpots_Micro_Tomato_Path_1_4_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,4,Vd,3OMG,Shoot,457.6,2,Pathogens
294,Flowpots_Micro_Tomato_Path_1_5_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,5,Vd,3OMG,Shoot,275.8,2,Pathogens
295,Flowpots_Micro_Tomato_Path_1_6_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,6,Vd,3OMG,Shoot,182.6,2,Pathogens
296,Flowpots_Micro_Tomato_Path_1_7_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,7,Vd,3OMG,Shoot,404.89,2,Pathogens
297,Flowpots_Micro_Tomato_Path_1_8_Vd_M9+3OMG_Shoot,Flowpots,Micro_Tomato,Path,1,8,Vd,3OMG,Shoot,599.6,2,Pathogens
298,Flowpots_Micro_Tomato_Ben_1_1_MF_M9_Shoot,Flowpots,Micro_Tomato,Ben,1,1,MF,Water,Shoot,275,1,Beneficial
299,Flowpots_Micro_Tomato_Ben_1_2_MF_M9_Shoot,Flowpots,Micro_Tomato,Ben,1,2,MF,Water,Shoot,190,1,Beneficial
300,Flowpots_Micro_Tomato_Ben_1_3_MF_M9_Shoot,Flowpots,Micro_Tomato,Ben,1,3,MF,Water,Shoot,263.9,1,Beneficial
301,Flowpots_Micro_Tomato_Ben_1_4_MF_M9_Shoot,Flowpots,Micro_Tomato,Ben,1,4,MF,Water,Shoot,323.1,1,Beneficial
